composition_id,experiment_id,humidity,temperature,weighted_BalabanJ,weighted_ExactMolWt,weighted_FractionCSP3,weighted_HeavyAtomCount,weighted_LabuteASA,weighted_MolLogP,weighted_NOCount,weighted_NumAromaticRings,weighted_NumHAcceptors,weighted_NumHDonors,weighted_NumRotatableBonds,weighted_TPSA,wvp
1331,273,100.0,25.0,0.014571819066294355,19.040683797688157,0.00453336220689513,1.0727783297099647,7.290120163379221,-0.811387989928313,1.0126536106122743,0.0,0.01537027337969426,0.012892020529004993,0.043566144690731806,31.677205545157232,2.08
1332,273,100.0,25.0,0.014580507780930315,19.041510556773332,0.004533575621169449,1.072840004349197,7.290466316378877,-0.8113778822108322,1.0126675804656482,7.280501510150903e-06,0.015386753118725147,0.01290411060632565,0.043570756150728245,31.677414514604777,2.55
1333,274,75.0,25.0,0.018577870953766368,18.90871377930976,0.006935392405974947,1.0609000204663577,7.193689056536952,-0.8373380227334307,1.0269823140301915,0.0,0.03391770643616632,0.029547196696752494,0.009500275072536066,31.919614733281882,0.13
1334,274,75.0,25.0,0.01863419697587912,18.913589402404263,0.006935212706506737,1.061287099980349,7.195937602932486,-0.8372028155897275,1.0269816149050088,7.773149276495736e-05,0.0339168276115155,0.029546431114183737,0.00952593941327003,31.91908046880406,0.11
1335,274,75.0,25.0,0.018690520079196974,18.91846477284567,0.0069350330163504914,1.0616741594360146,7.198186032809127,-0.8370676154524114,1.0269809158160546,0.00015545895751097104,0.03391594883240507,0.029545665571287204,0.009551602424086775,31.918546232011643,0.09
1336,274,75.0,25.0,0.018746840263946817,18.923339890653622,0.0069348533355054875,1.0620611988349131,7.200434346175931,-0.8369324223209378,1.026980216763326,0.0002331823945511287,0.0339150700988315,0.029544900068059817,0.009577264105089673,31.918012022902474,0.09
1337,274,75.0,25.0,0.018803157530355472,18.928214755847748,0.0069346736639709985,1.0624482181786037,7.202682543041955,-0.8367972361947623,1.0269795177468202,0.00031090180419848573,0.033914191410791224,0.02954413460449848,0.009602924456382084,31.917477841474394,0.08
1338,274,75.0,25.0,0.018859471878649784,18.933089368447693,0.006934494001746304,1.0628352174686455,7.204930623416255,-0.8366620570733407,1.0269788187665345,0.00038861718676606475,0.03391331276828072,0.029543369180600118,0.009628583478067356,31.91694368772527,0.08
1341,277,90.0,38.0,0.08126119543164445,20.575451020933908,0.01527748695097893,1.1822156709861775,7.895142780883631,-0.8202945009107553,1.0700107634191458,0.003217013136250116,0.06282912316898587,0.06502442339164524,0.054573708417022325,32.63399301090571,0.61
1342,277,90.0,38.0,0.08150930126959977,20.590949492429946,0.015373178788738746,1.183266904860914,7.901046026858111,-0.8205278318185169,1.0704898422702263,0.0032167005183348905,0.06340607635607089,0.06550398679754652,0.054665581587493364,32.64154809184342,0.27
1343,277,90.0,38.0,0.08175735889215151,20.606444952045802,0.015468852030319554,1.1843179344451509,7.906948125631102,-0.8207611173821465,1.07096882801999,0.0032163879611719595,0.06398291742152677,0.06598345700796582,0.05475743690388234,32.649101704571926,0.36
1352,279,100.0,35.0,0.045440363188117505,19.67797864951075,0.010320751325119002,1.1169944132720235,7.518280894930701,-0.8303771461203838,1.0466444008942917,0.0015802009089849725,0.048364162176092844,0.0452404269714176,0.024184813504545977,32.249281383493674,0.52
1353,279,100.0,35.0,0.04816608518500308,19.727604544678556,0.010730583925541826,1.1206569292104895,7.539618653693022,-0.8292457226935798,1.0473799159196362,0.0017834061993161046,0.049302744845683776,0.046182090529317876,0.024365724239762913,32.25076750529034,0.62
1354,279,100.0,35.0,0.05088643581063752,19.77713264590152,0.01113960890029695,1.1243122277097441,7.560914363770953,-0.8281165288761321,1.0481139815219411,0.0019862110485693095,0.05023947792240573,0.04712189842307891,0.024546278468071482,32.25225069850079,0.66
1355,279,100.0,35.0,0.05360143092681597,19.82656324196764,0.0115478286343234,1.1279603300830683,7.582168149335324,-0.8269895580839481,1.0488466019813893,0.0021886166392572166,0.05117436686815322,0.04805985613252384,0.024726477242245606,32.253730971773194,0.67
1356,279,100.0,35.0,0.05631108633294124,19.87589662052896,0.011955245503179045,1.131601257559907,7.603380134068538,-0.8258648037588338,1.0495777815613279,0.002390624149241046,0.052107417123336434,0.048995969115920926,0.02490632161091812,32.25520833372174,0.72
1358,281,88.0,25.0,0.02805631810373653,28.377795296299425,0.008584644879966342,1.735098776315656,10.946600828298362,-0.840555052775493,1.2627946228819884,0.05216319147246398,0.28103911803463316,0.17662435635769808,0.10595153353656792,35.66646321535318,509.3
1359,281,88.0,25.0,0.031194778916490497,28.45109499082475,0.009726013776482408,1.7400087523194443,10.975273030341993,-0.8415077655394754,1.264794584022456,0.05210313849468609,0.2841693271498061,0.17987477317461756,0.10813206059513217,35.695271611772824,496.4
1360,281,88.0,25.0,0.02820987315243341,28.386731956663006,0.008643054793155549,1.7357035399863765,10.950000041920696,-0.8406953218826498,1.2630737185742307,0.052160118242389586,0.2813760545233842,0.17690852883008223,0.10600420701297052,35.670865014432756,497.9
1361,281,88.0,25.0,0.03134797250333134,28.460017049915585,0.009784289281982533,1.7406125308541764,10.978666643545436,-0.8416478171059392,1.2650732407307022,0.05210007233645497,0.2845056915564727,0.18015842723205505,0.10818454511530662,35.69966664825819,493.2
1363,281,88.0,25.0,0.02805631810373653,28.377795296299425,0.008584644879966342,1.735098776315656,10.946600828298362,-0.840555052775493,1.2627946228819884,0.05216319147246398,0.28103911803463316,0.17662435635769808,0.10595153353656792,35.66646321535318,518.2
1364,281,88.0,25.0,0.031194778916490497,28.45109499082475,0.009726013776482408,1.7400087523194443,10.975273030341993,-0.8415077655394754,1.264794584022456,0.05210313849468609,0.2841693271498061,0.17987477317461756,0.10813206059513217,35.695271611772824,488.2
1365,281,88.0,25.0,0.02820987315243341,28.386731956663006,0.008643054793155549,1.7357035399863765,10.950000041920696,-0.8406953218826498,1.2630737185742307,0.052160118242389586,0.2813760545233842,0.17690852883008223,0.10600420701297052,35.670865014432756,516.9
1366,281,88.0,25.0,0.03134797250333134,28.460017049915585,0.009784289281982533,1.7406125308541764,10.978666643545436,-0.8416478171059392,1.2650732407307022,0.05210007233645497,0.2845056915564727,0.18015842723205505,0.10818454511530662,35.69966664825819,483.5
1367,282,75.0,25.0,0.0051233899878375955,18.24660305126114,0.0019156193039130073,1.0160158738877703,6.9400113433757324,-0.827886961619986,1.006998632025526,0.0,0.00891425132943895,0.007779797999243257,0.002460818704743171,31.607514309689137,0.01
1368,282,75.0,25.0,0.007745381195200519,18.405950830119867,0.0029024418051685464,1.0278174380805198,7.013076212606739,-0.8238809030769138,1.0069422433702415,5.288648031736971e-05,0.009977163927874205,0.007953624780363823,0.0034458386116139675,31.58620745292841,0.01
1369,282,75.0,25.0,0.010361498128681833,18.564941608355245,0.0038870534425475664,1.039592562207374,7.0859773882861505,-0.819883819653591,1.006885981047343,0.00010565447447462333,0.011037695191201284,0.008127062122298861,0.004428651693116492,31.564948331763375,0.01
1370,282,75.0,25.0,0.012971760507159029,18.723576584353946,0.004869461637521182,1.0513413350228633,7.1587154199036815,-0.8158956812221598,1.0068298446327553,0.00015830438020842126,0.012095853113132465,0.008300111332325444,0.005409265357165314,31.543736785954238,0.01
1371,283,100.0,25.0,0.02419989015893465,18.81142927893839,0.006665858520632522,1.055326454657465,7.166968670462029,-0.8283812311097187,1.0221561867041165,0.00038345061421510583,0.024553104861025975,0.024152608834596356,0.01870807078800493,31.85271398656407,1.43
1372,283,100.0,25.0,0.024200889797375395,18.81177455793606,0.006666156686806807,1.0553510931901657,7.1671083920935015,-0.828380648274313,1.0221639326788674,0.00038490807076469586,0.024561499502309733,0.024156454776740617,0.018712460832024574,31.85281909577634,0.87
1373,283,100.0,25.0,0.02420488833813862,18.813155669436583,0.0066673493476264575,1.0554496470005583,7.167667276802381,-0.8283783169402693,1.0221949164771382,0.0003907378780096095,0.02459507795827692,0.024171838495303227,0.018730020951012984,31.85323953125855,0.11
1374,283,100.0,,0.024209886484843374,18.81488204870942,0.0066688401649267195,1.055572838542629,7.168365878600247,-0.8283754027897687,1.0222336459983308,0.0003980250944207745,0.024637050782609863,0.024191068030974754,0.018751970971296415,31.85376507253583,1.13
1375,284,100.0,25.0,0.03393537123986238,19.11393212998678,0.009869382210998954,1.076272744969413,7.287699663414207,-0.8321517882583142,1.0308256681127739,0.0005679506065038813,0.03672998261183196,0.03574383919811759,0.022605459718422212,31.985871532103943,5.38
1376,284,100.0,25.0,0.03791710208380403,19.27826599562119,0.01057374782903606,1.0885192385640854,7.363786672620813,-0.8275888803629081,1.0306762135179026,0.0005672616822080922,0.037786366451215504,0.03584421974635441,0.026378944627563686,31.964718894261463,6.15
